SLOT_ID,DEPARTMENT,PROGRAM,SEMESTER,CLASS,DAY,START_TIME,END_TIME,DURATION_HOURS,SLOT_TYPE,COURSE,FACULTY_ID,FACULTY_NAME,ROOM
0658,EEE,EEE,2,C,Tuesday,10:00,11:00,1,THEORY,Databases,PUC26CSE002,DARSHAN REDDY,T658
0659,EEE,EEE,2,C,Tuesday,08:00,10:00,2,LAB,OS,PUC26CSE003,CHARVI PATEL,L659
0660,EEE,EEE,2,C,Tuesday,09:00,11:00,2,LAB,Networking,PUC26CSE004,DALIT KUMAR,L660
0661,CSE,CSE,1,A,Wednesday,08:00,09:00,1,THEORY,Statistics,PUC26CSE005,AKSHAY SINGH,T661
0662,CSE,CSE,1,A,Wednesday,09:00,10:00,1,THEORY,Machine Learning,PUC26CSE006,ANANYA GUPTA,T662
0663,CSE,CSE,1,A,Wednesday,10:00,11:00,1,THEORY,Deep Learning,PUC26CSE007,DARSHAN REDDY,T663
0664,CSE,CSE,1,A,Wednesday,08:00,10:00,2,LAB,Circuit Analysis,PUC26CSE008,CHANDNI SHARMA,L664
0665,CSE,CSE,1,A,Wednesday,09:00,11:00,2,LAB,Power Systems,PUC26CSE009,DEEP SHARMA,L665
0666,CSE,CSE,1,B,Wednesday,08:00,09:00,1,THEORY,Digital Design,PUC26CSE010,CHETAN MAHESHWARI,T666
0667,CSE,CSE,1,B,Wednesday,09:00,10:00,1,THEORY,Thermodynamics,PUC26CSE011,EDEN PATEL,T667
0668,CSE,CSE,1,B,Wednesday,10:00,11:00,1,THEORY,Mechanics,PUC26CSE012,CHETAN MAHESHWARI,T668
0669,CSE,CSE,1,B,Wednesday,08:00,10:00,2,LAB,Structural Analysis,PUC26ADS001,BALAJI NAIR,L669
0670,CSE,CSE,1,B,Wednesday,09:00,11:00,2,LAB,Concrete Technology,PUC26ADS002,ESWAR NAIR,L670
0671,CSE,CSE,1,C,Wednesday,08:00,09:00,1,THEORY,VLSI Design,PUC26ADS003,ARJUN KUMAR,T671
0672,CSE,CSE,1,C,Wednesday,09:00,10:00,1,THEORY,Embedded Systems,PUC26ADS004,CHIRAG MALHOTRA,T672
0673,CSE,CSE,1,C,Wednesday,10:00,11:00,1,THEORY,Business Management,PUC26ADS005,DEVANSH TIWARI,T673
0674,CSE,CSE,1,C,Wednesday,08:00,10:00,2,LAB,Finance,PUC26ADS006,BOOM BABU,L674
0675,CSE,CSE,1,C,Wednesday,09:00,11:00,2,LAB,Marketing,PUC26ADS007,CHHAYA BANERJEE,L675
0676,CSE,CSE,2,A,Wednesday,08:00,09:00,1,THEORY,Economics,PUC26ECE001,ARYAN DESAI,T676
0677,CSE,CSE,2,A,Wednesday,09:00,10:00,1,THEORY,Data Structures,PUC26ECE002,BHANU PRAKASH,T677
0678,CSE,CSE,2,A,Wednesday,10:00,11:00,1,THEORY,Algorithms,PUC26ECE003,CHIRAG Singh,T678
0679,CSE,CSE,2,A,Wednesday,08:00,10:00,2,LAB,Web Development,PUC26ECE004,DEEPAK VERMA,L679
0680,CSE,CSE,2,A,Wednesday,09:00,11:00,2,LAB,Cloud Computing,PUC26ECE005,ESHA KAPOOR,L680
0681,CSE,CSE,2,B,Wednesday,08:00,09:00,1,THEORY,AI & ML,PUC26ECE006,FAISAL KHAN,T681
0682,CSE,CSE,2,B,Wednesday,09:00,10:00,1,THEORY,Cybersecurity,PUC26ECE007,GAURAV MAHAJAN,T682
0683,CSE,CSE,2,B,Wednesday,10:00,11:00,1,THEORY,IoT,PUC26ECE008,HARSH MITTAL,T683
0684,CSE,CSE,2,B,Wednesday,08:00,10:00,2,LAB,Databases,PUC26ME001,ADITYA KUMAR,L684
0685,CSE,CSE,2,B,Wednesday,09:00,11:00,2,LAB,OS,PUC26ME002,BRIJESH SINGH,L685
0686,CSE,CSE,2,C,Wednesday,08:00,09:00,1,THEORY,Networking,PUC26ME003,CHANDRA SHEKHAR,T686
0687,CSE,CSE,2,C,Wednesday,09:00,10:00,1,THEORY,Statistics,PUC26ME004,DINESH PATEL,T687
0688,CSE,CSE,2,C,Wednesday,10:00,11:00,1,THEORY,Machine Learning,PUC26ME005,EAKSHYA RAO,T688
0689,CSE,CSE,2,C,Wednesday,08:00,10:00,2,LAB,Deep Learning,PUC26ME006,FARHAN ALI,L689
0690,CSE,CSE,2,C,Wednesday,09:00,11:00,2,LAB,Circuit Analysis,PUC26ME007,GAJENDRA SINGH,L690
0691,CSE,CSE,3,A,Wednesday,08:00,09:00,1,THEORY,Power Systems,PUC26ME008,HARSHIT SHARMA,T691
0692,CSE,CSE,3,A,Wednesday,09:00,10:00,1,THEORY,Digital Design,PUC26CE001,ABHISHEK GUPTA,T692
0693,CSE,CSE,3,A,Wednesday,10:00,11:00,1,THEORY,Thermodynamics,PUC26CE002,BHAVNA SHARMA,T693
0694,CSE,CSE,3,A,Wednesday,08:00,10:00,2,LAB,Mechanics,PUC26CE003,CHIRAG JOSHI,L694
0695,CSE,CSE,3,A,Wednesday,09:00,11:00,2,LAB,Structural Analysis,PUC26CE004,DHRUVENDRA SINGH,L695
0696,CSE,CSE,3,B,Wednesday,08:00,09:00,1,THEORY,Concrete Technology,PUC26CE005,EKTA VERMA,T696
0697,CSE,CSE,3,B,Wednesday,09:00,10:00,1,THEORY,VLSI Design,PUC26CE006,FIONA PATEL,T697
0698,CSE,CSE,3,B,Wednesday,10:00,11:00,1,THEORY,Embedded Systems,PUC26CE007,GAURAV NEGI,T698
0699,CSE,CSE,3,B,Wednesday,08:00,10:00,2,LAB,Business Management,PUC26CE008,HARSH BHATNAGAR,L699
0700,CSE,CSE,3,B,Wednesday,09:00,11:00,2,LAB,Finance,PUC26IOT001,ARUN KUMAR,L700
0701,CSE,CSE,3,C,Wednesday,08:00,09:00,1,THEORY,Marketing,PUC26IOT002,BHAVESH VERMA,T701
0702,CSE,CSE,3,C,Wednesday,09:00,10:00,1,THEORY,Economics,PUC26IOT003,CHIRANJEEV RAJ,T702
0703,CSE,CSE,3,C,Wednesday,10:00,11:00,1,THEORY,Data Structures,PUC26IOT004,DARSHAN PATEL,T703
0704,CSE,CSE,3,C,Wednesday,08:00,10:00,2,LAB,Algorithms,PUC26IOT005,ESHAAN KRISHNAN,L704
0705,CSE,CSE,3,C,Wednesday,09:00,11:00,2,LAB,Web Development,PUC26IOT006,FARHAN MALIK,L705
0706,CSE,CSE,4,A,Wednesday,08:00,09:00,1,THEORY,Cloud Computing,PUC26AI001,ABHIJIT NAIR,T706
0707,CSE,CSE,4,A,Wednesday,09:00,10:00,1,THEORY,AI & ML,PUC26AI002,BHAVNA DESAI,T707
0708,CSE,CSE,4,A,Wednesday,10:00,11:00,1,THEORY,Cybersecurity,PUC26AI003,CHIRAG MALHOTRA,T708
0709,CSE,CSE,4,A,Wednesday,08:00,10:00,2,LAB,IoT,PUC26AI004,DIVYAM SINGH,L709
0710,CSE,CSE,4,A,Wednesday,09:00,11:00,2,LAB,Databases,PUC26AI005,ESHA SHARMA,L710
0711,CSE,CSE,4,B,Wednesday,08:00,09:00,1,THEORY,OS,PUC26AI006,FARHAN HASSAN,T711
0712,CSE,CSE,4,B,Wednesday,09:00,10:00,1,THEORY,Networking,PUC26AI007,GAJENDRA KUMAR,T712
0713,CSE,CSE,4,B,Wednesday,10:00,11:00,1,THEORY,Statistics,PUC26MBA001,ADITYA SAXENA,T713
0714,CSE,CSE,4,B,Wednesday,08:00,10:00,2,LAB,Machine Learning,PUC26MBA002,BHAVNA KAPOOR,L714
0715,CSE,CSE,4,B,Wednesday,09:00,11:00,2,LAB,Deep Learning,PUC26MBA003,CHIRAG VERMA,L715
0716,CSE,CSE,4,C,Wednesday,08:00,09:00,1,THEORY,Circuit Analysis,PUC26MBA004,DEEPIKA SHARMA,T716
0717,CSE,CSE,4,C,Wednesday,09:00,10:00,1,THEORY,Power Systems,PUC26MBA005,ESHWARI REDDY,T717
0718,CSE,CSE,4,C,Wednesday,10:00,11:00,1,THEORY,Digital Design,PUC26MBA006,FARIDA KHAN,T718
0719,CSE,CSE,4,C,Wednesday,08:00,10:00,2,LAB,Thermodynamics,PUC26BBA001,ABHIJEET SINGH,L719
0720,CSE,CSE,4,C,Wednesday,09:00,11:00,2,LAB,Mechanics,PUC26BBA002,BHAGVAN RAGHAV,L720
0721,ADS,ADS,1,A,Wednesday,08:00,09:00,1,THEORY,Structural Analysis,PUC26BBA003,CHIRAG DESAI,T721
0722,ADS,ADS,1,A,Wednesday,09:00,10:00,1,THEORY,Concrete Technology,PUC26BBA004,DIVYA SHARMA,T722
0723,ADS,ADS,1,A,Wednesday,10:00,11:00,1,THEORY,VLSI Design,PUC26BBA005,ESHITA PRABHU,T723
0724,ADS,ADS,1,A,Wednesday,08:00,10:00,2,LAB,Embedded Systems,PUC26BBA006,FARISH KHAN,L724
0725,ADS,ADS,1,A,Wednesday,09:00,11:00,2,LAB,Business Management,PUC26FSD001,AJAYVEER SINGH,L725
0726,ADS,ADS,1,B,Wednesday,08:00,09:00,1,THEORY,Finance,PUC26FSD002,BHASHKAR REDDY,T726
0727,ADS,ADS,1,B,Wednesday,09:00,10:00,1,THEORY,Marketing,PUC26FSD003,CHIRANJEEVI PAL,T727
0728,ADS,ADS,1,B,Wednesday,10:00,11:00,1,THEORY,Economics,PUC26FSD004,DARSHANA NAIR,T728
0729,ADS,ADS,1,B,Wednesday,08:00,10:00,2,LAB,Data Structures,PUC26FSD005,ESHA MAHAJAN,L729
0730,ADS,ADS,1,B,Wednesday,09:00,11:00,2,LAB,Algorithms,PUC26FSD006,FARISHA KHAN,L730
0731,ADS,ADS,1,C,Wednesday,08:00,09:00,1,THEORY,Web Development,PUC26EEE001,ASHOK KUMAR,T731
0732,ADS,ADS,1,C,Wednesday,09:00,10:00,1,THEORY,Cloud Computing,PUC26EEE002,BHARGAV DESAI,T732
0733,ADS,ADS,1,C,Wednesday,10:00,11:00,1,THEORY,AI & ML,PUC26EEE003,CHIRAG KUMAR,T733
0734,ADS,ADS,1,C,Wednesday,08:00,10:00,2,LAB,Cybersecurity,PUC26EEE004,DEEPENDRA SINGH,L734
0735,ADS,ADS,1,C,Wednesday,09:00,11:00,2,LAB,IoT,PUC26EEE005,EKALAVYA RAO,L735
0736,ADS,ADS,2,A,Wednesday,08:00,09:00,1,THEORY,Databases,PUC26EEE006,FAROOQ MALIK,T736
0737,ADS,ADS,2,A,Wednesday,09:00,10:00,1,THEORY,OS,PUC26EEE007,GAURAV MEHRA,T737
0738,ADS,ADS,2,A,Wednesday,10:00,11:00,1,THEORY,Networking,PUC26EEE008,HARSHVARDHAN DESAI,T738
0739,ADS,ADS,2,A,Wednesday,08:00,10:00,2,LAB,Statistics,PUC26CSE001,ARJUN KUMAR,L739
0740,ADS,ADS,2,A,Wednesday,09:00,11:00,2,LAB,Machine Learning,PUC26CSE002,DARSHAN REDDY,L740
0741,ADS,ADS,2,B,Wednesday,08:00,09:00,1,THEORY,Deep Learning,PUC26CSE003,CHARVI PATEL,T741
0742,ADS,ADS,2,B,Wednesday,09:00,10:00,1,THEORY,Circuit Analysis,PUC26CSE004,DALIT KUMAR,T742
0743,ADS,ADS,2,B,Wednesday,10:00,11:00,1,THEORY,Power Systems,PUC26CSE005,AKSHAY SINGH,T743
0744,ADS,ADS,2,B,Wednesday,08:00,10:00,2,LAB,Digital Design,PUC26CSE006,ANANYA GUPTA,L744
0745,ADS,ADS,2,B,Wednesday,09:00,11:00,2,LAB,Thermodynamics,PUC26CSE007,DARSHAN REDDY,L745
0746,ADS,ADS,2,C,Wednesday,08:00,09:00,1,THEORY,Mechanics,PUC26CSE008,CHANDNI SHARMA,T746
0747,ADS,ADS,2,C,Wednesday,09:00,10:00,1,THEORY,Structural Analysis,PUC26CSE009,DEEP SHARMA,T747
0748,ADS,ADS,2,C,Wednesday,10:00,11:00,1,THEORY,Concrete Technology,PUC26CSE010,CHETAN MAHESHWARI,T748
0749,ADS,ADS,2,C,Wednesday,08:00,10:00,2,LAB,VLSI Design,PUC26CSE011,EDEN PATEL,L749
0750,ADS,ADS,2,C,Wednesday,09:00,11:00,2,LAB,Embedded Systems,PUC26CSE012,CHETAN MAHESHWARI,L750
0751,ECE,ECE,1,A,Wednesday,08:00,09:00,1,THEORY,Business Management,PUC26ADS001,BALAJI NAIR,T751
0752,ECE,ECE,1,A,Wednesday,09:00,10:00,1,THEORY,Finance,PUC26ADS002,ESWAR NAIR,T752
0753,ECE,ECE,1,A,Wednesday,10:00,11:00,1,THEORY,Marketing,PUC26ADS003,ARJUN KUMAR,T753
0754,ECE,ECE,1,A,Wednesday,08:00,10:00,2,LAB,Economics,PUC26ADS004,CHIRAG MALHOTRA,L754
0755,ECE,ECE,1,A,Wednesday,09:00,11:00,2,LAB,Data Structures,PUC26ADS005,DEVANSH TIWARI,L755
0756,ECE,ECE,1,B,Wednesday,08:00,09:00,1,THEORY,Algorithms,PUC26ADS006,BOOM BABU,T756
0757,ECE,ECE,1,B,Wednesday,09:00,10:00,1,THEORY,Web Development,PUC26ADS007,CHHAYA BANERJEE,T757
0758,ECE,ECE,1,B,Wednesday,10:00,11:00,1,THEORY,Cloud Computing,PUC26ECE001,ARYAN DESAI,T758
0759,ECE,ECE,1,B,Wednesday,08:00,10:00,2,LAB,AI & ML,PUC26ECE002,BHANU PRAKASH,L759
0760,ECE,ECE,1,B,Wednesday,09:00,11:00,2,LAB,Cybersecurity,PUC26ECE003,CHIRAG Singh,L760
0761,ECE,ECE,1,C,Wednesday,08:00,09:00,1,THEORY,IoT,PUC26ECE004,DEEPAK VERMA,T761
0762,ECE,ECE,1,C,Wednesday,09:00,10:00,1,THEORY,Databases,PUC26ECE005,ESHA KAPOOR,T762
0763,ECE,ECE,1,C,Wednesday,10:00,11:00,1,THEORY,OS,PUC26ECE006,FAISAL KHAN,T763
0764,ECE,ECE,1,C,Wednesday,08:00,10:00,2,LAB,Networking,PUC26ECE007,GAURAV MAHAJAN,L764
0765,ECE,ECE,1,C,Wednesday,09:00,11:00,2,LAB,Statistics,PUC26ECE008,HARSH MITTAL,L765
0766,ECE,ECE,2,A,Wednesday,08:00,09:00,1,THEORY,Machine Learning,PUC26ME001,ADITYA KUMAR,T766
0767,ECE,ECE,2,A,Wednesday,09:00,10:00,1,THEORY,Deep Learning,PUC26ME002,BRIJESH SINGH,T767
0768,ECE,ECE,2,A,Wednesday,10:00,11:00,1,THEORY,Circuit Analysis,PUC26ME003,CHANDRA SHEKHAR,T768
0769,ECE,ECE,2,A,Wednesday,08:00,10:00,2,LAB,Power Systems,PUC26ME004,DINESH PATEL,L769
0770,ECE,ECE,2,A,Wednesday,09:00,11:00,2,LAB,Digital Design,PUC26ME005,EAKSHYA RAO,L770
0771,ECE,ECE,2,B,Wednesday,08:00,09:00,1,THEORY,Thermodynamics,PUC26ME006,FARHAN ALI,T771
0772,ECE,ECE,2,B,Wednesday,09:00,10:00,1,THEORY,Mechanics,PUC26ME007,GAJENDRA SINGH,T772
0773,ECE,ECE,2,B,Wednesday,10:00,11:00,1,THEORY,Structural Analysis,PUC26ME008,HARSHIT SHARMA,T773
0774,ECE,ECE,2,B,Wednesday,08:00,10:00,2,LAB,Concrete Technology,PUC26CE001,ABHISHEK GUPTA,L774
0775,ECE,ECE,2,B,Wednesday,09:00,11:00,2,LAB,VLSI Design,PUC26CE002,BHAVNA SHARMA,L775
0776,ECE,ECE,2,C,Wednesday,08:00,09:00,1,THEORY,Embedded Systems,PUC26CE003,CHIRAG JOSHI,T776
0777,ECE,ECE,2,C,Wednesday,09:00,10:00,1,THEORY,Business Management,PUC26CE004,DHRUVENDRA SINGH,T777
0778,ECE,ECE,2,C,Wednesday,10:00,11:00,1,THEORY,Finance,PUC26CE005,EKTA VERMA,T778
0779,ECE,ECE,2,C,Wednesday,08:00,10:00,2,LAB,Marketing,PUC26CE006,FIONA PATEL,L779
0780,ECE,ECE,2,C,Wednesday,09:00,11:00,2,LAB,Economics,PUC26CE007,GAURAV NEGI,L780
0781,ECE,ECE,3,A,Wednesday,08:00,09:00,1,THEORY,Data Structures,PUC26CE008,HARSH BHATNAGAR,T781
0782,ECE,ECE,3,A,Wednesday,09:00,10:00,1,THEORY,Algorithms,PUC26IOT001,ARUN KUMAR,T782
0783,ECE,ECE,3,A,Wednesday,10:00,11:00,1,THEORY,Web Development,PUC26IOT002,BHAVESH VERMA,T783
0784,ECE,ECE,3,A,Wednesday,08:00,10:00,2,LAB,Cloud Computing,PUC26IOT003,CHIRANJEEV RAJ,L784
0785,ECE,ECE,3,A,Wednesday,09:00,11:00,2,LAB,AI & ML,PUC26IOT004,DARSHAN PATEL,L785
0786,ECE,ECE,3,B,Wednesday,08:00,09:00,1,THEORY,Cybersecurity,PUC26IOT005,ESHAAN KRISHNAN,T786
0787,ECE,ECE,3,B,Wednesday,09:00,10:00,1,THEORY,IoT,PUC26IOT006,FARHAN MALIK,T787
0788,ECE,ECE,3,B,Wednesday,10:00,11:00,1,THEORY,Databases,PUC26AI001,ABHIJIT NAIR,T788
0789,ECE,ECE,3,B,Wednesday,08:00,10:00,2,LAB,OS,PUC26AI002,BHAVNA DESAI,L789
0790,ECE,ECE,3,B,Wednesday,09:00,11:00,2,LAB,Networking,PUC26AI003,CHIRAG MALHOTRA,L790
0791,ECE,ECE,3,C,Wednesday,08:00,09:00,1,THEORY,Statistics,PUC26AI004,DIVYAM SINGH,T791
0792,ECE,ECE,3,C,Wednesday,09:00,10:00,1,THEORY,Machine Learning,PUC26AI005,ESHA SHARMA,T792
0793,ECE,ECE,3,C,Wednesday,10:00,11:00,1,THEORY,Deep Learning,PUC26AI006,FARHAN HASSAN,T793
0794,ECE,ECE,3,C,Wednesday,08:00,10:00,2,LAB,Circuit Analysis,PUC26AI007,GAJENDRA KUMAR,L794
0795,ECE,ECE,3,C,Wednesday,09:00,11:00,2,LAB,Power Systems,PUC26MBA001,ADITYA SAXENA,L795
0796,ME,ME,1,A,Wednesday,08:00,09:00,1,THEORY,Digital Design,PUC26MBA002,BHAVNA KAPOOR,T796
0797,ME,ME,1,A,Wednesday,09:00,10:00,1,THEORY,Thermodynamics,PUC26MBA003,CHIRAG VERMA,T797
0798,ME,ME,1,A,Wednesday,10:00,11:00,1,THEORY,Mechanics,PUC26MBA004,DEEPIKA SHARMA,T798
0799,ME,ME,1,A,Wednesday,08:00,10:00,2,LAB,Structural Analysis,PUC26MBA005,ESHWARI REDDY,L799
0800,ME,ME,1,A,Wednesday,09:00,11:00,2,LAB,Concrete Technology,PUC26MBA006,FARIDA KHAN,L800
0801,ME,ME,1,B,Wednesday,08:00,09:00,1,THEORY,VLSI Design,PUC26BBA001,ABHIJEET SINGH,T801
0802,ME,ME,1,B,Wednesday,09:00,10:00,1,THEORY,Embedded Systems,PUC26BBA002,BHAGVAN RAGHAV,T802
0803,ME,ME,1,B,Wednesday,10:00,11:00,1,THEORY,Business Management,PUC26BBA003,CHIRAG DESAI,T803
0804,ME,ME,1,B,Wednesday,08:00,10:00,2,LAB,Finance,PUC26BBA004,DIVYA SHARMA,L804
0805,ME,ME,1,B,Wednesday,09:00,11:00,2,LAB,Marketing,PUC26BBA005,ESHITA PRABHU,L805
0806,ME,ME,1,C,Wednesday,08:00,09:00,1,THEORY,Economics,PUC26BBA006,FARISH KHAN,T806
0807,ME,ME,1,C,Wednesday,09:00,10:00,1,THEORY,Data Structures,PUC26FSD001,AJAYVEER SINGH,T807
0808,ME,ME,1,C,Wednesday,10:00,11:00,1,THEORY,Algorithms,PUC26FSD002,BHASHKAR REDDY,T808
0809,ME,ME,1,C,Wednesday,08:00,10:00,2,LAB,Web Development,PUC26FSD003,CHIRANJEEVI PAL,L809
0810,ME,ME,1,C,Wednesday,09:00,11:00,2,LAB,Cloud Computing,PUC26FSD004,DARSHANA NAIR,L810
0811,ME,ME,2,A,Wednesday,08:00,09:00,1,THEORY,AI & ML,PUC26FSD005,ESHA MAHAJAN,T811
0812,ME,ME,2,A,Wednesday,09:00,10:00,1,THEORY,Cybersecurity,PUC26FSD006,FARISHA KHAN,T812
0813,ME,ME,2,A,Wednesday,10:00,11:00,1,THEORY,IoT,PUC26EEE001,ASHOK KUMAR,T813
0814,ME,ME,2,A,Wednesday,08:00,10:00,2,LAB,Databases,PUC26EEE002,BHARGAV DESAI,L814
0815,ME,ME,2,A,Wednesday,09:00,11:00,2,LAB,OS,PUC26EEE003,CHIRAG KUMAR,L815
0816,ME,ME,2,B,Wednesday,08:00,09:00,1,THEORY,Networking,PUC26EEE004,DEEPENDRA SINGH,T816
0817,ME,ME,2,B,Wednesday,09:00,10:00,1,THEORY,Statistics,PUC26EEE005,EKALAVYA RAO,T817
0818,ME,ME,2,B,Wednesday,10:00,11:00,1,THEORY,Machine Learning,PUC26EEE006,FAROOQ MALIK,T818
0819,ME,ME,2,B,Wednesday,08:00,10:00,2,LAB,Deep Learning,PUC26EEE007,GAURAV MEHRA,L819
0820,ME,ME,2,B,Wednesday,09:00,11:00,2,LAB,Circuit Analysis,PUC26EEE008,HARSHVARDHAN DESAI,L820
0821,ME,ME,2,C,Wednesday,08:00,09:00,1,THEORY,Power Systems,PUC26CSE001,ARJUN KUMAR,T821
0822,ME,ME,2,C,Wednesday,09:00,10:00,1,THEORY,Digital Design,PUC26CSE002,DARSHAN REDDY,T822
0823,ME,ME,2,C,Wednesday,10:00,11:00,1,THEORY,Thermodynamics,PUC26CSE003,CHARVI PATEL,T823
0824,ME,ME,2,C,Wednesday,08:00,10:00,2,LAB,Mechanics,PUC26CSE004,DALIT KUMAR,L824
0825,ME,ME,2,C,Wednesday,09:00,11:00,2,LAB,Structural Analysis,PUC26CSE005,AKSHAY SINGH,L825
0826,ME,ME,3,A,Wednesday,08:00,09:00,1,THEORY,Concrete Technology,PUC26CSE006,ANANYA GUPTA,T826
0827,ME,ME,3,A,Wednesday,09:00,10:00,1,THEORY,VLSI Design,PUC26CSE007,DARSHAN REDDY,T827
0828,ME,ME,3,A,Wednesday,10:00,11:00,1,THEORY,Embedded Systems,PUC26CSE008,CHANDNI SHARMA,T828
0829,ME,ME,3,A,Wednesday,08:00,10:00,2,LAB,Business Management,PUC26CSE009,DEEP SHARMA,L829
0830,ME,ME,3,A,Wednesday,09:00,11:00,2,LAB,Finance,PUC26CSE010,CHETAN MAHESHWARI,L830
0831,ME,ME,3,B,Wednesday,08:00,09:00,1,THEORY,Marketing,PUC26CSE011,EDEN PATEL,T831
0832,ME,ME,3,B,Wednesday,09:00,10:00,1,THEORY,Economics,PUC26CSE012,CHETAN MAHESHWARI,T832
0833,ME,ME,3,B,Wednesday,10:00,11:00,1,THEORY,Data Structures,PUC26ADS001,BALAJI NAIR,T833
0834,ME,ME,3,B,Wednesday,08:00,10:00,2,LAB,Algorithms,PUC26ADS002,ESWAR NAIR,L834
0835,ME,ME,3,B,Wednesday,09:00,11:00,2,LAB,Web Development,PUC26ADS003,ARJUN KUMAR,L835
0836,ME,ME,3,C,Wednesday,08:00,09:00,1,THEORY,Cloud Computing,PUC26ADS004,CHIRAG MALHOTRA,T836
0837,ME,ME,3,C,Wednesday,09:00,10:00,1,THEORY,AI & ML,PUC26ADS005,DEVANSH TIWARI,T837
0838,ME,ME,3,C,Wednesday,10:00,11:00,1,THEORY,Cybersecurity,PUC26ADS006,BOOM BABU,T838
0839,ME,ME,3,C,Wednesday,08:00,10:00,2,LAB,IoT,PUC26ADS007,CHHAYA BANERJEE,L839
0840,ME,ME,3,C,Wednesday,09:00,11:00,2,LAB,Databases,PUC26ECE001,ARYAN DESAI,L840
0841,CE,CE,1,A,Wednesday,08:00,09:00,1,THEORY,OS,PUC26ECE002,BHANU PRAKASH,T841
0842,CE,CE,1,A,Wednesday,09:00,10:00,1,THEORY,Networking,PUC26ECE003,CHIRAG Singh,T842
0843,CE,CE,1,A,Wednesday,10:00,11:00,1,THEORY,Statistics,PUC26ECE004,DEEPAK VERMA,T843
0844,CE,CE,1,A,Wednesday,08:00,10:00,2,LAB,Machine Learning,PUC26ECE005,ESHA KAPOOR,L844
0845,CE,CE,1,A,Wednesday,09:00,11:00,2,LAB,Deep Learning,PUC26ECE006,FAISAL KHAN,L845
0846,CE,CE,1,B,Wednesday,08:00,09:00,1,THEORY,Circuit Analysis,PUC26ECE007,GAURAV MAHAJAN,T846
0847,CE,CE,1,B,Wednesday,09:00,10:00,1,THEORY,Power Systems,PUC26ECE008,HARSH MITTAL,T847
0848,CE,CE,1,B,Wednesday,10:00,11:00,1,THEORY,Digital Design,PUC26ME001,ADITYA KUMAR,T848
0849,CE,CE,1,B,Wednesday,08:00,10:00,2,LAB,Thermodynamics,PUC26ME002,BRIJESH SINGH,L849
0850,CE,CE,1,B,Wednesday,09:00,11:00,2,LAB,Mechanics,PUC26ME003,CHANDRA SHEKHAR,L850
0851,CE,CE,1,C,Wednesday,08:00,09:00,1,THEORY,Structural Analysis,PUC26ME004,DINESH PATEL,T851
0852,CE,CE,1,C,Wednesday,09:00,10:00,1,THEORY,Concrete Technology,PUC26ME005,EAKSHYA RAO,T852
0853,CE,CE,1,C,Wednesday,10:00,11:00,1,THEORY,VLSI Design,PUC26ME006,FARHAN ALI,T853
0854,CE,CE,1,C,Wednesday,08:00,10:00,2,LAB,Embedded Systems,PUC26ME007,GAJENDRA SINGH,L854
0855,CE,CE,1,C,Wednesday,09:00,11:00,2,LAB,Business Management,PUC26ME008,HARSHIT SHARMA,L855
0856,CE,CE,2,A,Wednesday,08:00,09:00,1,THEORY,Finance,PUC26CE001,ABHISHEK GUPTA,T856
0857,CE,CE,2,A,Wednesday,09:00,10:00,1,THEORY,Marketing,PUC26CE002,BHAVNA SHARMA,T857
0858,CE,CE,2,A,Wednesday,10:00,11:00,1,THEORY,Economics,PUC26CE003,CHIRAG JOSHI,T858
0859,CE,CE,2,A,Wednesday,08:00,10:00,2,LAB,Data Structures,PUC26CE004,DHRUVENDRA SINGH,L859
0860,CE,CE,2,A,Wednesday,09:00,11:00,2,LAB,Algorithms,PUC26CE005,EKTA VERMA,L860
0861,CE,CE,2,B,Wednesday,08:00,09:00,1,THEORY,Web Development,PUC26CE006,FIONA PATEL,T861
0862,CE,CE,2,B,Wednesday,09:00,10:00,1,THEORY,Cloud Computing,PUC26CE007,GAURAV NEGI,T862
0863,CE,CE,2,B,Wednesday,10:00,11:00,1,THEORY,AI & ML,PUC26CE008,HARSH BHATNAGAR,T863
0864,CE,CE,2,B,Wednesday,08:00,10:00,2,LAB,Cybersecurity,PUC26IOT001,ARUN KUMAR,L864
0865,CE,CE,2,B,Wednesday,09:00,11:00,2,LAB,IoT,PUC26IOT002,BHAVESH VERMA,L865
0866,CE,CE,2,C,Wednesday,08:00,09:00,1,THEORY,Databases,PUC26IOT003,CHIRANJEEV RAJ,T866
0867,CE,CE,2,C,Wednesday,09:00,10:00,1,THEORY,OS,PUC26IOT004,DARSHAN PATEL,T867
0868,CE,CE,2,C,Wednesday,10:00,11:00,1,THEORY,Networking,PUC26IOT005,ESHAAN KRISHNAN,T868
0869,CE,CE,2,C,Wednesday,08:00,10:00,2,LAB,Statistics,PUC26IOT006,FARHAN MALIK,L869
0870,CE,CE,2,C,Wednesday,09:00,11:00,2,LAB,Machine Learning,PUC26AI001,ABHIJIT NAIR,L870
0871,IOT,IOT,1,A,Wednesday,08:00,09:00,1,THEORY,Deep Learning,PUC26AI002,BHAVNA DESAI,T871
0872,IOT,IOT,1,A,Wednesday,09:00,10:00,1,THEORY,Circuit Analysis,PUC26AI003,CHIRAG MALHOTRA,T872
0873,IOT,IOT,1,A,Wednesday,10:00,11:00,1,THEORY,Power Systems,PUC26AI004,DIVYAM SINGH,T873
0874,IOT,IOT,1,A,Wednesday,08:00,10:00,2,LAB,Digital Design,PUC26AI005,ESHA SHARMA,L874
